Country Code,Year,Inflation
BGD,2007,6.471223456
BGD,2008,7.860966092
BGD,2009,6.764354686
BGD,2010,7.14464873
BGD,2011,7.859446035
BGD,2012,8.164597746
BGD,2013,7.174963123
BGD,2014,5.668754958
BGD,2015,5.872776577
BGD,2016,6.727835913
BRB,1991,3.224689544
BRB,1992,2.495641006
BRB,1993,4.639833696
BRB,1994,3.075176661
BRB,1995,3.059399668
BRB,1996,2.559317524
BRB,1997,0.9143063061
BRB,1998,8.689516793
BRB,1999,4.447405054
BRB,2000,-1.342850566
BRB,2001,2.265599138
BRB,2002,0.9006910093
BRB,2003,1.124929384
BRB,2004,5.824609089
BRB,2005,6.667416125
BRB,2006,3.117316338
BRB,2007,4.679552537
BRB,2008,1.445173653
BRB,2009,0.2925072749
BRB,2010,0.3565983325
BRB,2011,3.992111632
BRB,2012,-0.3777123162
BRB,2013,-0.9506828058
BRB,2014,-0.1080398124
BRB,2015,-1.416485573
BRB,2016,-3.180010447
BLR,1991,103.5979093
BLR,1992,1074.141207
BLR,1993,1053.449039
BLR,1994,1945.10711
BLR,1995,661.4930041
BLR,1996,53.71500098
BLR,1997,71.64945098
BLR,1998,76.58040936
BLR,1999,316.7933311
BLR,2000,185.2907983
BLR,2001,79.53457252
BLR,2002,44.8937391
BLR,2003,30.68532136
BLR,2004,22.67512265
BLR,2005,18.97216226
BLR,2006,10.74861042
BLR,2007,12.87270909
BLR,2008,21.21353272
BLR,2009,5.68381641
BLR,2010,15.05984694
BLR,2011,70.77142566
BLR,2012,75.2011165
BLR,2013,21.23267227
BLR,2014,18.1089866
BLR,2015,16.02249234
BLR,2016,7.761322136
BEL,1961,1.315468694
BEL,1962,1.667691946
BEL,1963,3.0257967
BEL,1964,4.642426558
BEL,1965,5.100712937
BEL,1966,4.086014933
BEL,1967,3.193430937
BEL,1968,2.620289277
BEL,1969,4.023826311
BEL,1970,7.242423909
BEL,1971,5.358215919
BEL,1972,6.317820348
BEL,1973,6.806986689
BEL,1974,12.16834099
BEL,1975,12.88972132
BEL,1976,7.575264261
BEL,1977,7.478059617
BEL,1978,4.423249763
BEL,1979,4.505241918
BEL,1980,4.126596526
BEL,1981,5.139197045
BEL,1982,7.570416769
BEL,1983,5.612849432
BEL,1984,5.438717419
BEL,1985,4.627743027
BEL,1986,2.796780399
BEL,1987,1.684110728
BEL,1988,2.168990148
BEL,1989,4.797457799
BEL,1990,2.812403184
BEL,1991,2.876624601
BEL,1992,3.424524527
BEL,1993,3.993231832
BEL,1994,2.094305124
BEL,1995,1.220769401
BEL,1996,0.4440721525
BEL,1997,0.8992331943
BEL,1998,1.760777427
BEL,1999,0.5685947357
BEL,2000,2.023575857
BEL,2001,2.101592901
BEL,2002,1.679841676
BEL,2003,1.962814203
BEL,2004,1.980600515
BEL,2005,2.136030909
BEL,2006,2.309882953
BEL,2007,2.007498028
BEL,2008,1.915219077
BEL,2009,0.7781031625
BEL,2010,1.883091286
BEL,2011,2.001847292
BEL,2012,1.97466857
BEL,2013,1.046204858
BEL,2014,0.6654693219
BEL,2015,1.114771797
BEL,2016,1.583903256
BLZ,1961,1.763026844
BLZ,1962,1.356964588
BLZ,1963,0.9376592924
BLZ,1964,2.13617101
BLZ,1965,5.61061427
BLZ,1966,5.773933778
BLZ,1967,3.122443711
BLZ,1968,1.679358121
BLZ,1969,0.2159322332
BLZ,1970,7.369642397
BLZ,1971,5.063903656
BLZ,1972,-1.235235149
BLZ,1973,14.67627088
BLZ,1974,21.71062296
BLZ,1975,16.87729136
BLZ,1976,1.157484454
BLZ,1977,2.242495449
BLZ,1978,7.349181985
BLZ,1979,3.585434213
BLZ,1980,11.39852952
BLZ,1981,-2.212026262
BLZ,1982,-6.812338624
BLZ,1983,7.707672782
BLZ,1984,9.444439517
BLZ,1985,-1.876605845
BLZ,1986,4.175686057
BLZ,1987,9.133534008
BLZ,1988,4.238190082
BLZ,1989,1.973177442
BLZ,1990,2.813289715
BLZ,1991,-2.56070953
BLZ,1992,4.012641676
BLZ,1993,1.650706629
BLZ,1994,3.588316901
BLZ,1995,6.078657088
BLZ,1996,1.968728772
BLZ,1997,-1.476784813
BLZ,1998,1.502740845
BLZ,1999,-2.235684119
BLZ,2000,0.4588919815
BLZ,2001,-0.2226809051
BLZ,2002,1.752839006
BLZ,2003,-2.859425136
BLZ,2004,2.06616936
BLZ,2005,2.681530148
BLZ,2006,4.478324453
BLZ,2007,4.846907236
BLZ,2008,2.73116453
BLZ,2009,-3.005532351
BLZ,2010,1.137236683
BLZ,2011,4.220394774
BLZ,2012,1.946353974
BLZ,2013,1.217370388
BLZ,2014,2.17239035
BLZ,2015,-0.7383370831
BLZ,2016,0.5143789199
BEN,1961,1.041435672
BEN,1962,3.780561136
BEN,1963,2.549041132
BEN,1964,-0.363671983
BEN,1965,2.057620458
BEN,1966,1.136665599
BEN,1967,0.141072431
BEN,1968,3.273524952
BEN,1969,3.454195522
BEN,1970,5.04704694
BEN,1971,1.573283774
BEN,1972,5.317226078
BEN,1973,4.822739942
BEN,1974,14.9207099
BEN,1975,14.24693576
BEN,1976,14.03543002
BEN,1977,5.176886815
BEN,1978,12.33445895
BEN,1979,13.00468583
BEN,1980,10.18781985
BEN,1981,7.468948266
BEN,1982,16.14828401
BEN,1983,4.746209742
BEN,1984,1.953580959
BEN,1985,-4.876981735
BEN,1986,-3.604172582
BEN,1987,3.02845985
BEN,1988,-0.6105069065
BEN,1989,2.224934457
BEN,1990,2.176596925
BEN,1991,0.7566201523
BEN,1992,3.025134466
BEN,1993,2.378321821
BEN,1994,35.03011278
BEN,1995,15.09945191
BEN,1996,6.907293665
BEN,1997,3.667509173
BEN,1998,5.231604748
BEN,1999,8.543260489
BEN,2000,4.338065007
BEN,2001,1.972079109
BEN,2002,3.553106878
BEN,2003,3.06386771
BEN,2004,0.7701954898
BEN,2005,4.293805217
BEN,2006,2.091668629
BEN,2007,0.3904942542
BEN,2008,6.434521826
BEN,2009,2.540301108
BEN,2010,0.8784012222
BEN,2011,3.733877525
BEN,2012,7.699061801
BEN,2013,1.396757931
BEN,2014,-0.2473610398
BEN,2015,0.07503003164
BEN,2016,-0.1789082712
BMU,1961,0.9390365164
BMU,1962,0.9765445376
BMU,1963,1.270801433
BMU,1964,0.4610530367
BMU,1965,1.461122997
BMU,1966,2.608611012
BMU,1967,3.480335622
BMU,1968,8.98161461
BMU,1969,6.281063123
BMU,1970,6.269519406
BMU,1971,9.546211565
BMU,1972,9.525770761
BMU,1973,12.81220965
BMU,1974,14.98394773
BMU,1975,6.357027204
BMU,1976,2.783649201
BMU,1977,9.269101095
BMU,1978,4.918710256
BMU,1979,6.415363402
BMU,1980,9.854087069
BMU,1981,17.7093913
BMU,1982,12.20859197
BMU,1983,10.99738108
BMU,1984,10.29655249
BMU,1985,7.61408817
BMU,1986,5.835136713
BMU,1987,6.48815418
BMU,1988,4.893013972
BMU,1989,5.636713147
BMU,1990,6.03357231
BMU,1991,6.430590524
BMU,1992,2.813883984
BMU,1993,5.196304339
BMU,1994,1.959564202
BMU,1995,4.178463534
BMU,1996,29.36469989
BMU,1997,4.02390394
BMU,1998,2.7415512
BMU,1999,2.71214952
BMU,2000,-4.236355416
BMU,2001,-1.369196175
BMU,2002,8.580442045
BMU,2003,2.824739991
BMU,2004,4.692143362
BMU,2005,6.762373651
BMU,2006,5.377171057
BMU,2007,5.866405765
BMU,2008,2.085337649
BMU,2009,0.3336649455
BMU,2010,1.048907542
BMU,2011,-0.03257252838
BMU,2012,4.829612392
BMU,2013,3.245896562
BTN,1981,4.382592764
BTN,1982,7.466401275
BTN,1983,6.640433516
BTN,1984,10.04206382
BTN,1985,6.312594644
BTN,1986,6.684955291
BTN,1987,0.4038709528
BTN,1988,14.69955381
BTN,1989,5.505595144
BTN,1990,5.708849389
BTN,1991,8.764146894
BTN,1992,9.296758652
BTN,1993,8.186462433
BTN,1994,12.85199001
BTN,1995,8.047819758
BTN,1996,8.056127019
BTN,1997,12.48539754
BTN,1998,10.5096307
BTN,1999,7.435308155
BTN,2000,2.286209091
BTN,2001,5.266308725
BTN,2002,4.881217483
BTN,2003,3.08507447
BTN,2004,3.790932586
BTN,2005,5.857933983
BTN,2006,5.411194945
BTN,2007,3.110660422
BTN,2008,5.653072455
BTN,2009,4.85125114
BTN,2010,5.985510627
BTN,2011,8.607164662
BTN,2012,9.180739187
BTN,2013,5.864394676
BTN,2014,7.280554978
BTN,2015,3.647474142
BTN,2016,4.237309642
BOL,1961,6.557893656
BOL,1962,3.569998312
BOL,1963,1.181318015
BOL,1964,7.519265443
BOL,1965,5.01651995
BOL,1966,2.69831874
BOL,1967,2.007866585
BOL,1968,-4.544050616
BOL,1969,2.945772332
BOL,1970,5.972765186
BOL,1971,2.505908234
BOL,1972,18.99603308
BOL,1973,42.95016558
BOL,1974,61.53956793
BOL,1975,6.695277736
BOL,1976,8.602894139
BOL,1977,12.5365008
BOL,1978,14.10381095
BOL,1979,19.79717365
BOL,1980,25.04894521
BOL,1981,29.48603408
BOL,1982,158.2827495
BOL,1983,265.197962
BOL,1984,1443.397381
BOL,1985,12338.66161
BOL,1986,230.1051605
BOL,1987,14.5841961
BOL,1988,17.52332811
BOL,1989,13.18642959
BOL,1990,16.26793772
BOL,1991,17.68944291
BOL,1992,13.19920412
BOL,1993,6.557158174
BOL,1994,7.952208243
BOL,1995,11.42728112
BOL,1996,11.58020889
BOL,1997,5.705042541
BOL,1998,7.051127708
BOL,1999,2.411565658
BOL,2000,5.195404569
BOL,2001,1.870094611
BOL,2002,2.82075754
BOL,2003,6.329992042
BOL,2004,7.967708657
BOL,2005,5.940797232
BOL,2006,13.66367976
BOL,2007,7.373266097
BOL,2008,10.38127326
BOL,2009,-2.419895917
BOL,2010,8.777508322
BOL,2011,14.60235401
BOL,2012,7.100276603
BOL,2013,5.995388017
BOL,2014,2.049497254
BOL,2015,-4.620602784
BOL,2016,-1.746445099
BIH,1995,8.84743048
BIH,1996,-17.05676277
BIH,1997,13.01148173
BIH,1998,-1.581925087
BIH,1999,8.355650913
BIH,2000,28.79013574
BIH,2001,2.961962963
BIH,2002,4.461582788
BIH,2003,0.9123847049
BIH,2004,2.572497845
BIH,2005,2.826267509
BIH,2006,7.831521465
BIH,2007,6.294892943
BIH,2008,7.209675992
BIH,2009,0.1701858508
BIH,2010,1.403970882
BIH,2011,2.436388716
BIH,2012,0.7980634542
BIH,2013,-0.2250813331
BIH,2014,1.004469606
BIH,2015,1.369366457
BIH,2016,1.492236028
BWA,1961,1.933946527
BWA,1962,1.360735324
BWA,1963,1.176826763
BWA,1964,2.547498874
BWA,1965,3.846275629
BWA,1966,5.788742008
BWA,1967,7.581551072
BWA,1968,2.166149449
BWA,1969,1.584355256
BWA,1970,5.978593381
BWA,1971,4.664180023
BWA,1972,10.77542219
BWA,1973,9.906612342
BWA,1974,12.79692414
BWA,1975,16.46728186
BWA,1976,11.31552988
BWA,1977,4.93738331
BWA,1978,12.46681136
BWA,1979,21.85636174
BWA,1980,10.19028253
BWA,1981,-0.08832283757
BWA,1982,3.695418373
BWA,1983,8.745485397
BWA,1984,15.42698507
BWA,1985,22.89365943
BWA,1986,14.06124987
BWA,1987,12.69406983
BWA,1988,22.69705957
BWA,1989,13.64877726
BWA,1990,6.300018284
BWA,1991,5.177710042
BWA,1992,6.63928073
BWA,1993,13.06470039
BWA,1994,9.46380484
BWA,1995,7.15529484
BWA,1996,16.11219538
BWA,1997,5.281537746
BWA,1998,9.663393362
BWA,1999,14.23520845
BWA,2000,14.17096689
BWA,2001,8.312825089
BWA,2002,1.187370705
BWA,2003,3.25908433
BWA,2004,10.07878862
BWA,2005,15.47170656
BWA,2006,7.473131023
BWA,2007,4.927607151
BWA,2008,4.729393399
BWA,2009,6.462525782
BWA,2010,8.919999829
BWA,2011,16.41481175
BWA,2012,-0.1122026765
BWA,2013,0.4568816995
BWA,2014,11.90390297
BWA,2015,1.76772094
BWA,2016,11.50050679
BRA,1961,31.30252876
BRA,1962,78.83075816
BRA,1963,69.76638753
BRA,1964,93.83467916
BRA,1965,51.38486797
BRA,1966,39.40589052
BRA,1967,29.24483624
BRA,1968,26.67067893
BRA,1969,20.91402268
BRA,1970,17.0922848
BRA,1971,20.25389293
BRA,1972,19.14440795
BRA,1973,22.66485302
BRA,1974,34.80018569
BRA,1975,33.86227732
BRA,1976,47.62698515
BRA,1977,46.17956528
BRA,1978,41.05980031
BRA,1979,56.4805742
BRA,1980,87.30687533
BRA,1981,107.2140338
BRA,1982,104.8323636
BRA,1983,140.1956279
BRA,1984,212.7857817
BRA,1985,231.7234991
BRA,1986,145.2715422
BRA,1987,204.103425
BRA,1988,651.1138557
BRA,1989,1209.121328
BRA,1990,2700.44214
BRA,1991,414.2362617
BRA,1992,968.1842555
BRA,1993,2001.347726
BRA,1994,2302.840778
BRA,1995,93.52187915
BRA,1996,15.99427874
BRA,1997,7.728887519
BRA,1998,4.924111103
BRA,1999,8.009343193
BRA,2000,5.885429181
BRA,2001,8.225085445
BRA,2002,9.798291232
BRA,2003,14.09080372
BRA,2004,7.752046445
BRA,2005,7.431263119
BRA,2006,6.774390717
BRA,2007,6.439034832
BRA,2008,8.778395153
BRA,2009,7.313539982
BRA,2010,8.423352173
BRA,2011,8.318589795
BRA,2012,7.943154126
BRA,2013,7.504519979
BRA,2014,7.846684589
BRA,2015,7.902052379
BRA,2016,8.33256679
BRN,1975,5.518963851
BRN,1976,5.62712678
BRN,1977,8.381099413
BRN,1978,-2.171429325
BRN,1979,12.67188974
BRN,1980,86.11396727
BRN,1981,9.021595024
BRN,1982,-4.838443333
BRN,1983,-11.42003532
BRN,1984,-1.274171563
BRN,1985,-2.464941047
BRN,1986,-31.90474758
BRN,1987,10.72996071
BRN,1988,-7.669073022
BRN,1989,8.698049959
BRN,1990,8.409963766
BRN,1991,-2.837280823
BRN,1992,1.726875356
BRN,1993,-2.951489527
BRN,1994,-8.763626527
BRN,1995,2.872997532
BRN,1996,4.488755815
BRN,1997,8.584853385
BRN,1998,-11.64857357
BRN,1999,11.59397648
BRN,2000,29.01570917
BRN,2001,-5.59189805
BRN,2002,0.3742095285
BRN,2003,6.104611064
BRN,2004,15.88616466
BRN,2005,18.76631914
BRN,2006,10.04772148
BRN,2007,1.120447694
BRN,2008,12.69272996
BRN,2009,-22.09141648
BRN,2010,16.68828285
BRN,2011,20.18050542
BRN,2012,1.221653054
BRN,2013,-2.824153694
BRN,2014,-2.005880555
BRN,2015,-17.46827523
BRN,2016,-9.181009612
BGR,1981,2.820938368
BGR,1982,1.916472804
BGR,1983,-0.6452717285
BGR,1984,2.736748496
BGR,1985,0.2291771292
BGR,1986,1.345489614
BGR,1987,0.06383880018
BGR,1988,-5.389743836
BGR,1989,6.729684134
BGR,1990,26.18800066
BGR,1991,226.53786
BGR,1992,59.57864928
BGR,1993,51.09105386
BGR,1994,72.7049684
BGR,1995,62.3766487
BGR,1996,101.6422568
BGR,1997,958.6464101
BGR,1998,32.15863484
BGR,1999,2.009100752
BGR,2000,7.198872962
BGR,2001,6.11030301
BGR,2002,3.788483672
BGR,2003,2.269823109
BGR,2004,5.632286896
BGR,2005,6.503439076
BGR,2006,6.741994277
BGR,2007,11.06609982
BGR,2008,9.741788045
BGR,2009,4.047417475
BGR,2010,1.107480944
BGR,2011,5.978524926
BGR,2012,1.555323994
BGR,2013,-0.7028444232
BGR,2014,0.4520579659
BGR,2015,2.205839919
BGR,2016,2.246225402
BFA,1961,1.900608242
BFA,1962,2.010371569
BFA,1963,5.147524754
BFA,1964,1.812216582
BFA,1965,-0.6560720181
BFA,1966,2.303116945
BFA,1967,-4.411008405
BFA,1968,-0.2638786955
BFA,1969,6.913154193
BFA,1970,1.783427218
BFA,1971,3.377475325
BFA,1972,7.296645255
BFA,1973,2.677858966
BFA,1974,11.01470938
BFA,1975,8.176155974
BFA,1976,6.725505666
BFA,1977,18.66197634
BFA,1978,14.5323255
BFA,1979,7.753525513
BFA,1980,8.694368528
BFA,1981,13.58461938
BFA,1982,9.046516419
BFA,1983,5.409316963
BFA,1984,6.501085288
BFA,1985,0.7570667064
BFA,1986,-6.345676864
BFA,1987,1.237323173
BFA,1988,3.4085566
BFA,1989,4.831620408
BFA,1990,1.810015422
BFA,1991,-3.967780749
BFA,1992,0.2270596193
BFA,1993,-1.441839779
BFA,1994,14.63896188
BFA,1995,6.769569034
BFA,1996,0.3487051514
BFA,1997,1.55619985
BFA,1998,7.940316033
BFA,1999,4.43648392
BFA,2000,-0.8197719678
BFA,2001,3.179629518
BFA,2002,3.837945803
BFA,2003,1.48477964
BFA,2004,0.09062730982
BFA,2005,3.739396495
BFA,2006,-0.1784639904
BFA,2007,0.5049408996
BFA,2008,7.639188433
BFA,2009,2.405470435
BFA,2010,6.806101001
BFA,2011,6.705946363
BFA,2012,5.823973269
BFA,2013,-2.129175315
BFA,2014,-0.6203790596
BFA,2015,-3.073427224
BFA,2016,6.254054558
BDI,1961,20.07743634
BDI,1962,-3.567416454
BDI,1963,4.687149302
BDI,1964,5.417217573
BDI,1965,-1.029363778
BDI,1966,3.152033961
BDI,1967,-5.317986172
BDI,1968,3.05681315
BDI,1969,5.361879836
BDI,1970,5.184511807
BDI,1971,1.380218947
BDI,1972,4.29080997
BDI,1973,5.510442472
BDI,1974,12.45517764
BDI,1975,21.08690579
BDI,1976,8.074948246
BDI,1977,14.30412561
BDI,1978,12.50770522
BDI,1979,26.13070761
BDI,1980,16.38402436
BDI,1981,-6.063315087
BDI,1982,5.672021548
BDI,1983,6.428548803
BDI,1984,17.21619499
BDI,1985,5.068838976
BDI,1986,-4.257414237
BDI,1987,-3.417795078
BDI,1988,3.4912227
BDI,1989,14.75718482
BDI,1990,5.985561541
BDI,1991,4.093140789
BDI,1992,5.401760705
BDI,1993,7.742645673
BDI,1994,6.638445457
BDI,1995,16.10271174
BDI,1996,14.45311141
BDI,1997,32.39778923
BDI,1998,11.45055601
BDI,1999,14.95414026
BDI,2000,38.9448932
BDI,2001,13.71640679
BDI,2002,1.027858567
BDI,2003,11.94574864
BDI,2004,13.14615934
BDI,2005,18.85693347
BDI,2006,2.845127974
BDI,2007,6.90187529
BDI,2008,23.99094327
BDI,2009,8.247352888
BDI,2010,12.30329598
BDI,2011,14.2943384
BDI,2012,15.41650116
BDI,2013,13.16338004
BDI,2014,8.303402297
BDI,2015,4.856888771
BDI,2016,3.804734641
CPV,1981,9.57797518
CPV,1982,17.39334871
CPV,1983,10.56381811
CPV,1984,8.766593894
CPV,1985,3.666657855
CPV,1986,17.69339592
CPV,1987,6.962385149
CPV,1988,5.411607871
CPV,1989,3.584859041
CPV,1990,2.345310322
CPV,1991,4.792418971
CPV,1992,-4.115844926
CPV,1993,49.35408686
CPV,1994,-29.17246227
CPV,1995,-1.546899309
CPV,1996,-0.5461359476
CPV,1997,-0.8352914284
CPV,1998,-0.3359904832
CPV,1999,7.612078194
CPV,2000,-7.901103461
CPV,2001,5.15533505
CPV,2002,-0.3632089435
CPV,2003,4.921099761
CPV,2004,-6.332546974
CPV,2005,-1.794883198
CPV,2006,4.63977092
CPV,2007,8.751418982
CPV,2008,3.54593268
CPV,2009,2.174621123
CPV,2010,0.5050860419
CPV,2011,2.676410906
CPV,2012,0.5529960082
CPV,2013,1.428410949
CPV,2014,-0.1467742179
CPV,2015,0.2838046555
CPV,2016,-0.871050285
KHM,1994,-4.414240048
KHM,1995,11.51550497
KHM,1996,3.506714885
KHM,1997,4.386019413
KHM,1998,10.01366032
KHM,1999,1.981472003
KHM,2000,-3.204235227
KHM,2001,2.646541004
KHM,2002,0.7131412316
KHM,2003,1.797517596
KHM,2004,4.823737963
KHM,2005,6.076678825
KHM,2006,4.631109399
KHM,2007,6.518033506
KHM,2008,12.25378661
KHM,2009,2.504384662
KHM,2010,3.12059287
KHM,2011,3.36406625
KHM,2012,1.324603844
KHM,2013,2.29732459
KHM,2014,1.682777357
KHM,2015,1.263296415
KHM,2016,3.456117371
CMR,1961,5.064449087
CMR,1962,3.109959068
CMR,1963,-0.264119025
CMR,1964,4.421033326
CMR,1965,2.752431713
CMR,1966,0.1883767123
CMR,1967,23.62918508
CMR,1968,5.750729915
CMR,1969,5.301961404
CMR,1970,7.884003357
CMR,1971,3.440124686
CMR,1972,7.976383458
CMR,1973,6.529533041
CMR,1974,10.65609286
CMR,1975,5.990072825
CMR,1976,19.67444351
CMR,1977,5.884773834
CMR,1978,3.409806634
CMR,1979,12.85276675
CMR,1980,14.24589465
CMR,1981,8.800193826
CMR,1982,12.48195145
CMR,1983,12.76307193
CMR,1984,13.55219179
CMR,1985,11.18712788
CMR,1986,0.1792356871
CMR,1987,-2.39230915
CMR,1988,0.8138986655
CMR,1989,-1.819083163
CMR,1990,1.643098431
CMR,1991,3.568713529
CMR,1992,-1.277671029
CMR,1993,39.80023297
CMR,1994,9.61873528
CMR,1995,4.992791916
CMR,1996,1.072764083
CMR,1997,5.588903549
CMR,1998,4.308289035
CMR,1999,-1.119766442
CMR,2000,5.214816796
CMR,2001,1.460673165
CMR,2002,1.841655702
CMR,2003,0.1958105137
CMR,2004,1.986006799
CMR,2005,0.748966068
CMR,2006,3.358663703
CMR,2007,0.9577629042
CMR,2008,6.612783812
CMR,2009,1.645181868
CMR,2010,1.909827788
CMR,2011,2.670232542
CMR,2012,2.670900032
CMR,2013,2.041154858
CMR,2014,2.096074939
CMR,2015,0.1791471
CMR,2016,0.03042865861
CAN,1961,0.4580745414
CAN,1962,1.414210834
CAN,1963,2.061158446
CAN,1964,2.599249377
CAN,1965,3.359587158
CAN,1966,4.980626773
CAN,1967,4.401584956
CAN,1968,3.635828763
CAN,1969,4.505785272
CAN,1970,6.056642029
CAN,1971,4.83185463
CAN,1972,5.90012527
CAN,1973,9.686715636
CAN,1974,15.19809743
CAN,1975,10.69515381
CAN,1976,9.496907424
CAN,1977,6.796543933
CAN,1978,6.602965643
CAN,1979,9.98551538
CAN,1980,10.07159878
CAN,1981,10.77663486
CAN,1982,8.83802407
CAN,1983,5.76261687
CAN,1984,3.527952934
CAN,1985,3.328355564
CAN,1986,3.067263117
CAN,1987,4.761032693
CAN,1988,4.54444536
CAN,1989,4.713338852
CAN,1990,3.423340044
CAN,1991,3.094211252
CAN,1992,1.50146792
CAN,1993,1.302939151
CAN,1994,1.470340198
CAN,1995,2.260575656
CAN,1996,1.744551308
CAN,1997,1.14132265
CAN,1998,-0.1804385352
CAN,1999,1.903893879
CAN,2000,4.34127359
CAN,2001,1.658242746
CAN,2002,1.244227585
CAN,2003,3.255939918
CAN,2004,3.280222606
CAN,2005,3.147044049
CAN,2006,2.613426177
CAN,2007,3.31877548
CAN,2008,4.004975858
CAN,2009,-2.29424686
CAN,2010,2.874062219
CAN,2011,3.242049692
CAN,2012,1.221252376
CAN,2013,1.585155038
CAN,2014,1.970540017
CAN,2015,-0.7556026084
CAN,2016,0.6121684377
CYM,1994,3.09780789
CAF,1961,4.635018524
CAF,1962,4.888746868
CAF,1963,4.674475701
CAF,1964,7.54197105
CAF,1965,5.039138701
CAF,1966,4.475411048
CAF,1967,-0.7744172298
CAF,1968,16.17240106
CAF,1969,-3.852687713
CAF,1970,4.4908797
CAF,1971,4.938268289
CAF,1972,4.644237089
CAF,1973,2.199490262
CAF,1974,5.380999705
CAF,1975,19.32621621
CAF,1976,25.99662693
CAF,1977,11.37246282
CAF,1978,9.228393702
CAF,1979,10.92663398
CAF,1980,18.26537917
CAF,1981,13.87274605
CAF,1982,20.91423405
CAF,1983,11.10288136
CAF,1984,1.419401065
CAF,1985,34.14517535
CAF,1986,-3.429037228
CAF,1987,-2.303351183
CAF,1988,2.62405594
CAF,1989,2.4562048
CAF,1990,1.836645106
CAF,1991,-0.3898156075
CAF,1992,2.782647022
CAF,1993,-3.433020318
CAF,1994,24.41256968
CAF,1995,9.897975858
CAF,1996,-3.543045733
CAF,1997,0.8233810006
CAF,1998,-0.414154095
CAF,1999,4.08471549
CAF,2000,8.506601078
CAF,2001,0.425938675
CAF,2002,-2.371881706
CAF,2003,1.336418631
CAF,2004,-4.439785938
CAF,2005,4.188437082
CAF,2006,3.33410416
CAF,2007,1.871749224
CAF,2008,7.04168802
CAF,2009,3.482367421
CAF,2010,2.009208748
CAF,2011,2.756018418
CAF,2012,2.579975805
CAF,2013,6.287832718
CAF,2014,11.06866108
CAF,2015,6.162298068
CAF,2016,6.355050052
TCD,1961,5.062827901
TCD,1962,1.53457996
TCD,1963,5.642064979
TCD,1964,8.231251673
TCD,1965,5.665701633
TCD,1966,5.982875145
TCD,1967,3.279287919
TCD,1968,2.031464939
TCD,1969,2.067339827
TCD,1970,3.859552081
TCD,1971,8.991748775
TCD,1972,5.553683676
TCD,1973,6.713594299
TCD,1974,3.735693496
TCD,1975,8.220700514
TCD,1976,8.449525479
TCD,1977,8.618019444
TCD,1978,9.899775712
TCD,1979,8.189757971
TCD,1980,8.734904436
TCD,1981,8.054758284
TCD,1982,9.220783648
TCD,1983,0.01212694583
TCD,1984,24.06635313
TCD,1985,-5.113194829
TCD,1986,-16.93282608
TCD,1987,-3.13308181
TCD,1988,9.36193041
TCD,1989,-1.25261065
TCD,1990,8.012329035
TCD,1991,3.073498966
TCD,1992,-12.90655383
TCD,1993,-1.314603719
TCD,1994,43.54496377
TCD,1995,8.833127266
TCD,1996,11.45845495
TCD,1997,3.782785465
TCD,1998,6.749408829
TCD,1999,-7.572866285
TCD,2000,5.28980486
TCD,2001,13.79765275
TCD,2002,1.90781944
TCD,2003,0.07900469209
TCD,2004,9.73425648
TCD,2005,28.11193368
TCD,2006,9.98442792
TCD,2007,3.301934263
TCD,2008,8.64881979
TCD,2009,-9.558754478
TCD,2010,6.391195051
TCD,2011,8.580398958
TCD,2012,1.097245712
TCD,2013,-4.141367404
TCD,2014,0.6457853325
TCD,2015,-8.092784746
TCD,2016,-4.942625366
CHI,1999,3.909630979
CHI,2000,3.892317592
CHI,2001,3.301635531
CHI,2002,4.382725567
CHI,2003,4.353715494
CHI,2004,3.797571335
CHI,2005,2.504709657
CHI,2006,3.278931607
CHI,2007,3.336333251
CHL,1961,6.568981591
CHL,1962,12.94851643
CHL,1963,43.82042735
CHL,1964,47.93436207
CHL,1965,38.84009537
CHL,1966,28.58136081
CHL,1967,25.14488754
CHL,1968,33.46867015
CHL,1969,40.16053256
CHL,1970,40.57578593
CHL,1971,17.67167165
CHL,1972,87.59486369
CHL,1973,414.810311
CHL,1974,678.6084622
CHL,1975,347.2012094
CHL,1976,247.3085085
CHL,1977,101.7736219
CHL,1978,56.28464055
CHL,1979,47.9776851
CHL,1980,29.1176599
CHL,1981,11.56885254
CHL,1982,7.656347256
CHL,1983,30.96367249
CHL,1984,15.73753209
CHL,1985,41.68190573
CHL,1986,21.45489666
CHL,1987,25.84841898
CHL,1988,21.71788119
CHL,1989,13.75603177
CHL,1990,22.4709371
CHL,1991,21.3909823
CHL,1992,13.46437703
CHL,1993,12.16441967
CHL,1994,14.46398495
CHL,1995,11.68071811
CHL,1996,3.371361756
CHL,1997,3.061631778
CHL,1998,1.042537529
CHL,1999,2.279442498
CHL,2000,4.271839188
CHL,2001,3.860901228
CHL,2002,3.392072989
CHL,2003,4.578857544
CHL,2004,7.849482044
CHL,2005,7.642888649
CHL,2006,12.16220724
CHL,2007,5.338018812
CHL,2008,-0.05343904925
CHL,2009,4.654764991
CHL,2010,8.962293747
CHL,2011,3.112906925
CHL,2012,1.130160918
CHL,2013,1.976645267
CHL,2014,5.939907759
CHL,2015,4.223445673
CHL,2016,3.766416941
CHN,1961,15.25399374
CHN,1962,-0.1149649184
CHN,1963,-2.62161065
CHN,1964,-0.3620384836
CHN,1965,0.8697808047
CHN,1966,-1.562070833
CHN,1967,0.8134972765
CHN,1968,1.363575754
